timestamp,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],routing,latency_ms
1772200038.750613,300.8,310.8,1618,32.8,40,cloud_offload,174
1772200038.8041985,300.7,310.8,1519,43.9,55,cloud_offload,193
1772200038.8253665,300.7,310.8,1814,21.4,59,cloud_offload,185
1772200038.846924,300.7,310.9,1369,51.2,63,cloud_offload,58
1772200038.8579192,300.7,310.9,1356,65.3,66,cloud_offload,108
1772200038.8896031,300.7,311.0,1413,44.3,72,cloud_offload,195
1772200038.9003713,300.6,310.9,1472,47.6,75,cloud_offload,121
1772200038.9540746,300.6,310.9,1471,37.9,86,cloud_offload,62
1772200038.9753997,300.6,310.9,1702,30.3,91,cloud_offload,81
1772200039.029115,300.7,311.1,1438,46.6,103,cloud_offload,69
1772200039.0397484,300.7,311.0,1418,49.3,106,cloud_offload,136
1772200039.0613234,300.7,310.9,1468,41.8,112,cloud_offload,146
1772200039.1251075,300.9,311.0,1567,34.3,130,cloud_offload,114
1772200039.1575565,300.9,311.0,2003,20.2,138,cloud_offload,194
1772200039.210331,300.8,310.8,1689,32.9,151,cloud_offload,142
1772200039.2210217,300.9,310.9,1636,35.3,153,cloud_offload,169
1772200039.2424202,301.0,311.1,1615,35.6,158,cloud_offload,70
1772200039.2750502,301.1,311.1,1450,43.3,168,cloud_offload,96
1772200039.307094,301.0,311.0,1804,25.8,174,cloud_offload,183
1772200039.3604634,300.9,310.8,1452,43.6,185,cloud_offload,60
1772200039.3713856,300.9,310.8,1695,30.2,188,cloud_offload,189
1772200039.3822713,300.9,310.8,1790,26.2,191,cloud_offload,109
1772200039.42475,300.9,310.7,1479,43.3,201,cloud_offload,98
1772200039.4354255,300.8,310.7,1339,59.1,203,cloud_offload,54
1772200039.4781985,300.9,310.7,1352,46.4,212,cloud_offload,66
1772200039.4892085,300.9,310.7,1389,50.0,214,cloud_offload,168
1772200039.5638204,300.9,310.8,1708,29.1,14,cloud_offload,194
1772200039.5850558,300.9,310.7,1658,28.5,18,cloud_offload,109
1772200039.596025,301.0,310.8,1375,57.2,20,cloud_offload,162
1772200039.606955,300.9,310.8,1402,48.1,22,cloud_offload,138
1772200039.6495337,300.8,310.7,1924,22.4,36,cloud_offload,83
1772200039.7256768,300.8,310.9,1522,46.2,56,cloud_offload,150
1772200039.7473423,300.9,311.0,1438,49.0,61,cloud_offload,94
1772200039.757959,300.8,310.9,1678,28.1,63,cloud_offload,138
1772200039.7902353,300.7,310.8,1486,41.2,71,cloud_offload,131
1772200039.8117957,300.7,310.8,1724,30.0,76,cloud_offload,116
1772200039.8975441,300.9,311.1,1457,37.4,96,cloud_offload,192
1772200039.9083712,301.0,311.0,1402,55.3,98,cloud_offload,90
1772200039.940583,300.9,310.9,1995,20.2,105,cloud_offload,91
1772200040.0058572,301.0,311.0,1640,37.6,118,cloud_offload,92
1772200040.027269,301.1,311.1,1470,40.9,125,cloud_offload,116
1772200040.1031117,300.8,310.7,1589,34.3,144,cloud_offload,87
1772200040.1679542,301.1,311.1,1470,40.6,159,cloud_offload,62
1772200040.1894844,301.1,311.2,1564,37.0,165,cloud_offload,121
1772200040.232489,301.1,311.1,1592,35.7,174,cloud_offload,128
1772200040.24304,301.0,311.1,1236,64.4,177,cloud_offload,135
1772200040.2643652,301.0,311.0,1634,31.2,182,cloud_offload,59
1772200040.2966356,301.1,311.0,1677,29.1,188,cloud_offload,189
1772200040.3075721,301.0,311.0,1399,58.0,190,cloud_offload,92
1772200040.3722825,300.9,310.7,1523,35.8,205,cloud_offload,132
1772200040.4264398,300.8,310.5,1559,40.1,220,cloud_offload,137
1772200040.4478045,300.8,310.6,1577,37.9,227,cloud_offload,171
1772200040.4584298,300.8,310.7,1633,27.8,0,cloud_offload,89
1772200040.4691842,300.9,310.7,1573,31.2,2,cloud_offload,155
1772200040.5235574,301.1,310.9,1396,45.1,12,cloud_offload,151
1772200040.5342748,301.0,310.9,1492,44.6,15,cloud_offload,59
1772200040.5453153,301.0,310.8,1975,19.7,17,cloud_offload,103
1772200040.567041,301.0,310.9,1495,37.3,21,cloud_offload,164
1772200040.58834,301.1,311.0,1918,21.7,28,cloud_offload,117
1772200040.5988197,301.1,311.0,1413,46.6,30,cloud_offload,63
1772200040.6310742,301.0,310.9,1910,21.9,37,cloud_offload,58
1772200040.6742034,301.0,310.9,1578,38.4,49,cloud_offload,81
1772200040.7388246,300.9,310.9,1497,43.2,62,cloud_offload,144
1772200040.7609608,301.0,310.9,1510,44.5,66,cloud_offload,193
1772200040.7718654,301.0,310.9,1296,54.9,69,cloud_offload,106
1772200040.793202,300.9,310.8,1519,34.9,73,cloud_offload,139
1772200040.8253136,300.7,310.6,1447,40.7,82,cloud_offload,86
1772200040.8467603,300.7,310.6,1407,40.5,87,cloud_offload,99
1772200040.9338758,301.0,310.7,1455,46.1,103,cloud_offload,159
1772200040.976819,301.2,310.9,1359,50.8,118,cloud_offload,131
1772200041.0096803,301.2,311.0,1612,32.9,129,cloud_offload,107
1772200041.0425313,301.2,310.8,1479,38.2,139,cloud_offload,183
1772200041.0534935,301.2,310.9,1413,50.1,141,cloud_offload,133
1772200041.0644598,301.3,310.9,2165,17.4,143,cloud_offload,67
1772200041.0859241,301.3,311.0,1495,40.8,148,cloud_offload,175
1772200041.0968788,301.3,311.0,1576,30.4,151,cloud_offload,105
1772200041.128889,301.3,310.9,1596,33.9,157,cloud_offload,170
1772200041.1396153,301.3,310.9,1512,36.9,159,cloud_offload,53
1772200041.172311,301.2,310.7,1644,31.6,166,cloud_offload,160
1772200041.1831903,301.2,310.7,1394,42.8,168,cloud_offload,110
1772200041.268945,300.8,310.1,1405,61.2,189,cloud_offload,110
1772200041.2800045,300.7,310.1,1542,35.5,191,cloud_offload,155
1772200041.3013954,300.8,310.2,1598,36.5,195,cloud_offload,50
1772200041.3980513,301.1,310.7,1436,45.3,8,cloud_offload,57
1772200041.4197514,301.0,310.6,1641,33.4,12,cloud_offload,174
1772200041.4408493,300.9,310.4,1541,39.1,17,cloud_offload,140
1772200041.4841454,300.9,310.5,1616,33.5,25,cloud_offload,80
1772200041.5166917,300.9,310.5,1702,29.3,32,cloud_offload,134
1772200041.538213,301.2,310.8,1711,28.9,38,cloud_offload,195
1772200041.5493147,301.2,310.7,1543,32.9,40,cloud_offload,82
1772200041.5822299,301.2,310.8,1461,40.6,47,cloud_offload,78
1772200041.6151907,301.2,310.7,1527,41.1,53,cloud_offload,181
1772200041.6263232,301.3,310.8,1455,41.2,56,cloud_offload,190
1772200041.6369853,301.3,310.8,1418,45.4,59,cloud_offload,93
1772200041.7010183,301.0,310.5,1317,50.9,75,cloud_offload,145
1772200041.7982645,301.1,310.5,1309,60.7,100,cloud_offload,123
1772200041.8094895,301.1,310.5,1428,44.1,103,cloud_offload,100
1772200041.820651,301.2,310.6,1385,49.2,105,cloud_offload,102
1772200041.842569,301.2,310.6,1576,39.6,109,cloud_offload,117
1772200041.8752122,301.1,310.5,1532,37.5,119,cloud_offload,88
1772200041.8860524,301.1,310.5,1603,32.6,121,cloud_offload,127
1772200041.9504733,300.9,310.3,1446,44.5,135,cloud_offload,158
1772200041.9827378,301.0,310.4,1793,25.0,142,cloud_offload,187
1772200042.1536734,300.5,310.0,1580,37.0,181,cloud_offload,60
1772200042.1753469,300.5,309.9,1994,19.8,189,cloud_offload,133
1772200042.1966674,300.4,309.8,1725,30.4,195,cloud_offload,141
1772200042.2298086,300.4,309.8,1435,43.6,203,cloud_offload,165
1772200042.3074245,300.2,309.8,1374,47.7,8,cloud_offload,81
1772200042.4159193,300.1,309.6,1565,34.8,32,cloud_offload,95
1772200042.4265585,300.1,309.7,1481,37.9,34,cloud_offload,180
1772200042.4589517,300.2,309.8,1466,45.7,41,cloud_offload,167
1772200042.48064,300.1,309.7,1441,40.1,46,cloud_offload,161
1772200042.5350718,299.9,309.5,1412,57.9,59,cloud_offload,165
1772200042.5668125,300.0,309.6,1423,48.7,67,cloud_offload,186
1772200042.5882082,300.1,309.6,1321,46.9,75,cloud_offload,165
1772200042.62016,300.0,309.5,1735,28.9,82,cloud_offload,146
1772200042.6418262,300.0,309.6,1629,32.3,89,cloud_offload,58
1772200042.6846657,300.1,309.7,1485,45.9,100,cloud_offload,88
1772200042.7063458,300.2,309.7,1771,27.1,104,cloud_offload,110
1772200042.7277906,300.2,309.7,1483,43.8,108,cloud_offload,95
1772200042.781703,300.3,309.9,1509,46.6,125,cloud_offload,74
1772200042.8782413,300.0,309.6,1587,32.6,152,cloud_offload,106
1772200042.8891964,300.1,309.7,1351,58.2,155,cloud_offload,198
1772200042.9000897,300.1,309.6,1501,38.0,157,cloud_offload,64
1772200042.9333677,300.1,309.6,1584,36.7,165,cloud_offload,182
1772200042.9660342,300.1,309.7,2151,17.5,173,cloud_offload,178
1772200042.9985461,300.3,309.9,1601,31.7,180,cloud_offload,96
1772200043.0417345,300.4,310.0,1423,44.2,189,cloud_offload,149
1772200043.074378,300.4,310.1,1503,42.2,196,cloud_offload,198
1772200043.12844,300.3,309.9,1518,36.4,0,cloud_offload,125
1772200043.1829073,300.3,309.9,1393,56.1,12,cloud_offload,186
1772200043.2261076,300.2,309.8,1394,47.4,21,cloud_offload,170
1772200043.2477102,300.2,309.8,1353,59.4,26,cloud_offload,154
1772200043.2690148,300.3,309.9,1570,34.0,31,cloud_offload,108
1772200043.2795238,300.3,309.9,1494,38.5,33,cloud_offload,55
1772200043.3009174,300.4,310.0,1769,26.1,38,cloud_offload,66
1772200043.3228981,300.4,310.0,1581,30.3,42,cloud_offload,113
1772200043.3441253,300.6,310.2,1648,31.7,46,cloud_offload,130
1772200043.3987265,300.7,310.3,1662,34.4,57,cloud_offload,69
1772200043.409605,300.7,310.3,1471,40.2,59,cloud_offload,114
1772200043.4953854,300.7,310.1,1598,32.8,79,cloud_offload,96
1772200043.50619,300.7,310.1,1565,40.2,81,cloud_offload,81
1772200043.5278633,300.7,310.0,1395,48.0,85,cloud_offload,123
1772200043.5386093,300.6,310.0,1302,62.9,87,cloud_offload,138
1772200043.560127,300.6,310.0,1313,52.9,93,cloud_offload,129
1772200043.570991,300.6,310.0,1505,35.9,95,cloud_offload,133
1772200043.6140435,300.5,309.8,1416,48.5,110,cloud_offload,129
1772200043.6352918,300.4,309.7,1692,27.4,115,cloud_offload,94
1772200043.6460862,300.5,309.8,1507,42.5,117,cloud_offload,197
1772200043.7001824,300.4,309.5,1547,50.7,131,cloud_offload,114
1772200043.711396,300.5,309.7,1347,54.3,136,cloud_offload,69
1772200043.7329397,300.5,309.7,1384,48.6,141,cloud_offload,165
1772200043.7438965,300.5,309.7,1841,24.6,143,cloud_offload,194
1772200043.8083942,300.7,309.9,1412,45.3,155,cloud_offload,161
1772200043.8301146,300.6,309.8,1629,37.6,162,cloud_offload,172
1772200043.8411367,300.5,309.8,1939,21.4,164,cloud_offload,150
1772200043.8632083,300.7,309.8,1330,54.4,171,cloud_offload,136
1772200043.8848588,300.7,309.9,1383,44.5,176,cloud_offload,163
1772200043.9167626,300.7,309.8,1363,53.1,183,cloud_offload,70
1772200043.9486194,300.7,309.9,1815,27.0,190,cloud_offload,159
1772200043.9701278,300.8,309.9,2041,19.2,194,cloud_offload,174
1772200043.981059,300.9,310.0,1671,26.8,199,cloud_offload,148
1772200044.0133774,300.9,310.0,2595,13.7,207,cloud_offload,161
1772200044.035093,301.0,310.1,1681,27.4,212,cloud_offload,182
1772200044.0897672,301.1,310.1,1564,36.8,7,cloud_offload,85
1772200044.1007864,301.1,310.2,1455,55.3,9,cloud_offload,110
1772200044.122361,301.1,310.0,1433,48.1,14,cloud_offload,88
1772200044.1754103,301.1,310.1,1540,36.6,28,cloud_offload,190
1772200044.2181716,301.1,310.1,1666,27.2,40,cloud_offload,160
1772200044.23972,301.1,310.2,1850,27.7,44,cloud_offload,61
1772200044.2717686,301.2,310.4,1515,38.4,51,cloud_offload,133
1772200044.3150578,301.3,310.6,1605,32.5,59,cloud_offload,198
1772200044.3471205,301.3,310.7,1504,47.2,74,cloud_offload,60
1772200044.3683124,301.2,310.5,1505,43.6,78,cloud_offload,191
1772200044.389679,301.3,310.5,1481,39.7,85,cloud_offload,115
1772200044.4109068,301.4,310.7,1436,54.1,90,cloud_offload,156
1772200044.421945,301.4,310.7,1368,63.7,92,cloud_offload,93
1772200044.4648714,301.4,310.7,1470,46.5,101,cloud_offload,170
1772200044.5078602,301.4,310.8,1770,24.1,112,cloud_offload,120
1772200044.583187,301.5,310.7,1394,46.7,130,cloud_offload,89
1772200044.6153994,301.5,310.6,1447,41.9,140,cloud_offload,50
1772200044.6263022,301.5,310.6,1512,39.0,143,cloud_offload,114
1772200044.6809485,301.4,310.6,1557,38.2,157,cloud_offload,68
1772200044.7127762,301.3,310.6,1499,36.1,163,cloud_offload,125
1772200044.7235832,301.3,310.6,1521,36.3,166,cloud_offload,195
1772200044.7342646,301.4,310.7,1375,42.0,168,cloud_offload,55
1772200044.7770338,301.4,310.6,1855,25.3,178,cloud_offload,139
1772200044.7879848,301.4,310.6,1578,33.0,181,cloud_offload,162
1772200044.8419607,301.3,310.4,1501,41.6,192,cloud_offload,170
1772200044.863724,301.4,310.4,1559,36.0,196,cloud_offload,56
1772200044.91801,301.5,310.6,1453,44.0,208,cloud_offload,184
1772200044.9392235,301.6,310.7,1457,40.4,213,cloud_offload,140
1772200044.960512,301.7,310.7,1763,25.9,3,cloud_offload,155
1772200044.9712424,301.7,310.7,2023,20.9,5,cloud_offload,176
1772200044.9818263,301.6,310.7,1457,47.8,7,cloud_offload,167
1772200044.9925702,301.6,310.7,1679,29.5,10,cloud_offload,179
1772200045.0143898,301.5,310.7,1460,38.6,14,cloud_offload,159
1772200045.0464287,301.5,310.7,1424,51.1,22,cloud_offload,96
1772200045.0683403,301.5,310.6,1424,47.0,26,cloud_offload,68
1772200045.1115513,301.5,310.6,1573,37.4,37,cloud_offload,52
1772200045.21991,301.7,310.6,1660,28.7,66,cloud_offload,191
1772200045.263505,301.6,310.6,1309,65.8,75,cloud_offload,160
1772200045.284825,301.6,310.7,1791,23.8,81,cloud_offload,150
1772200045.3171313,301.7,310.7,1442,41.1,89,cloud_offload,99
1772200045.3600545,301.7,310.6,1876,22.1,99,cloud_offload,130
1772200045.3930984,301.6,310.5,1414,49.3,106,cloud_offload,103
1772200045.4036777,301.5,310.4,1378,55.3,109,cloud_offload,126
1772200045.4251752,301.5,310.5,1737,29.3,114,cloud_offload,120
1772200045.4468064,301.5,310.5,1534,39.3,119,cloud_offload,180
1772200045.4791682,301.5,310.5,1453,44.2,129,cloud_offload,109
1772200045.565315,301.5,310.5,1479,34.2,147,cloud_offload,51
1772200045.5977697,301.5,310.4,1350,54.9,153,cloud_offload,169
1772200045.6089199,301.6,310.4,1561,35.3,156,cloud_offload,145
1772200045.630824,301.5,310.4,1580,35.7,161,cloud_offload,192
1772200045.641483,301.4,310.3,1610,29.1,166,cloud_offload,174
1772200045.662944,301.4,310.3,1639,32.7,171,cloud_offload,139
1772200045.6738174,301.4,310.4,1553,44.7,173,cloud_offload,163
1772200045.6956298,301.4,310.4,1430,50.9,178,cloud_offload,68
1772200045.7062902,301.3,310.3,1626,31.3,180,cloud_offload,142
1772200045.7925322,301.4,310.5,1536,39.9,201,cloud_offload,161
1772200045.8681946,301.5,310.7,1618,35.5,218,cloud_offload,199
1772200045.9441018,301.4,310.7,1425,45.1,7,cloud_offload,190
1772200045.9547951,301.5,310.8,1512,38.9,9,cloud_offload,75
1772200045.976563,301.6,310.9,1538,40.4,13,cloud_offload,60
1772200046.0198176,301.7,311.0,1548,40.3,21,cloud_offload,152
1772200046.0630348,301.8,311.0,1839,23.6,30,cloud_offload,166
1772200046.0846577,301.7,310.9,1300,62.7,36,cloud_offload,103
1772200046.1380987,301.7,310.8,1516,40.4,48,cloud_offload,169
1772200046.1819618,301.5,310.7,1744,28.2,61,cloud_offload,181
1772200046.192816,301.5,310.7,1510,36.0,64,cloud_offload,105
1772200046.2573001,301.5,310.7,1323,49.7,79,cloud_offload,153
1772200046.322004,301.3,310.6,1387,53.6,94,cloud_offload,199
1772200046.3439035,301.4,310.6,2137,18.0,99,cloud_offload,78
1772200046.3549242,301.4,310.6,1431,40.6,101,cloud_offload,69
1772200046.3656106,301.3,310.6,1458,48.0,104,cloud_offload,91
1772200046.3762972,301.4,310.7,1280,61.0,106,cloud_offload,68
1772200046.4193764,301.5,310.7,1359,47.1,115,cloud_offload,86
1772200046.430084,301.5,310.8,1500,41.0,118,cloud_offload,112
1772200046.440976,301.5,310.8,1785,25.5,120,cloud_offload,66
1772200046.4516792,301.5,310.9,1891,23.2,122,cloud_offload,56
1772200046.4946468,301.7,311.0,1503,44.8,134,cloud_offload,178
1772200046.5058057,301.7,311.0,1311,46.8,136,cloud_offload,147
1772200046.5163379,301.6,310.9,1575,40.1,139,cloud_offload,196
1772200046.6125603,301.7,311.2,1418,38.0,166,cloud_offload,173
1772200046.644701,301.7,311.1,1578,40.5,174,cloud_offload,185
1772200046.6554677,301.8,311.1,1597,29.8,177,cloud_offload,180
1772200046.6879678,301.7,311.0,1505,44.0,187,cloud_offload,138
1772200046.8396761,301.4,310.9,1536,38.3,9,cloud_offload,168
1772200046.8826623,301.3,310.8,1434,39.5,18,cloud_offload,171
1772200046.8937545,301.2,310.8,1392,52.6,23,cloud_offload,156
1772200046.91563,301.2,310.7,1962,22.5,28,cloud_offload,198
1772200046.9476335,301.2,310.7,1747,27.3,35,cloud_offload,62
1772200046.9582741,301.2,310.6,1670,30.0,40,cloud_offload,132
1772200046.9688993,301.3,310.6,1451,47.5,42,cloud_offload,137
1772200047.0113146,301.3,310.8,1560,38.5,52,cloud_offload,65
1772200047.032632,301.3,310.8,1531,53.4,57,cloud_offload,181
1772200047.0754411,301.2,310.6,1409,50.9,66,cloud_offload,193
1772200047.086213,301.1,310.6,1388,58.5,68,cloud_offload,62
1772200047.107333,301.1,310.5,1646,30.7,76,cloud_offload,64
1772200047.1392322,301.2,310.6,1811,24.0,84,cloud_offload,127
1772200047.1499183,301.3,310.7,1608,31.4,86,cloud_offload,61
1772200047.1607692,301.3,310.8,1428,55.2,88,cloud_offload,124
1772200047.2578323,301.1,310.7,1367,43.4,111,cloud_offload,58
1772200047.2797139,301.0,310.7,1497,37.6,116,cloud_offload,98
1772200047.290366,301.1,310.8,1608,32.9,119,cloud_offload,153
1772200047.3447564,300.9,310.6,1504,46.4,129,cloud_offload,56
1772200047.3880858,300.9,310.7,1427,44.1,141,cloud_offload,59
1772200047.420569,301.0,310.7,1657,29.9,148,cloud_offload,131
1772200047.4421043,300.8,310.6,1551,34.5,153,cloud_offload,76
1772200047.4637887,300.9,310.6,1709,29.2,158,cloud_offload,56
1772200047.4744368,300.9,310.7,1268,56.3,161,cloud_offload,158
1772200047.5063295,301.0,310.9,1822,21.6,168,cloud_offload,122
1772200047.516969,301.0,310.9,1515,41.8,170,cloud_offload,167
1772200047.5387979,300.9,310.9,1474,35.7,175,cloud_offload,92
1772200047.5709705,301.1,311.1,1384,42.5,185,cloud_offload,186
1772200047.6029472,301.0,310.9,1809,25.7,192,cloud_offload,103
1772200047.613703,301.1,311.0,1339,52.8,194,cloud_offload,174
1772200047.6569154,301.1,311.1,1799,21.7,206,cloud_offload,150
1772200047.7861779,301.0,311.2,1602,32.7,19,cloud_offload,174
1772200047.8403125,301.1,311.3,1622,35.6,34,cloud_offload,163
1772200047.8729434,301.1,311.2,1910,20.2,41,cloud_offload,126
1772200047.927738,301.1,311.4,1531,38.7,55,cloud_offload,165
1772200047.9812746,301.0,311.3,1597,39.2,66,cloud_offload,94
1772200048.0573053,300.8,311.2,1488,40.1,87,cloud_offload,153
1772200048.0786288,300.8,311.2,2237,17.0,95,cloud_offload,129
1772200048.1431437,300.8,311.2,1397,48.7,111,cloud_offload,169
1772200048.1641512,300.8,311.3,1782,26.9,116,cloud_offload,87
1772200048.2071493,300.9,311.5,1505,41.1,129,cloud_offload,133
1772200048.2605803,301.0,311.6,1454,40.0,140,cloud_offload,128
1772200048.3361313,301.0,311.6,1609,35.8,156,cloud_offload,104
1772200048.432641,300.8,311.2,1634,31.9,178,cloud_offload,87
1772200048.443719,300.8,311.2,1481,38.5,181,cloud_offload,57
1772200048.4866695,301.0,311.4,1481,37.5,193,cloud_offload,109
1772200048.5294693,301.1,311.6,1432,48.1,202,cloud_offload,134
1772200048.5512495,301.2,311.7,1433,49.3,206,cloud_offload,73
1772200048.6156836,301.0,311.6,1301,55.0,9,cloud_offload,104
1772200048.6377385,300.8,311.4,1521,39.9,15,cloud_offload,161
1772200048.648313,300.8,311.4,1322,67.2,18,cloud_offload,105
1772200048.658991,300.8,311.4,1492,40.6,20,cloud_offload,191
1772200048.7987323,300.7,311.2,1486,46.8,56,cloud_offload,157
1772200048.8309088,300.7,311.2,1769,26.5,63,cloud_offload,184
1772200048.8634048,300.8,311.3,1498,40.2,73,cloud_offload,117
1772200048.8846645,300.8,311.2,1429,52.3,77,cloud_offload,63
1772200048.895575,300.7,311.2,1399,47.9,80,cloud_offload,93
1772200048.9602246,300.7,311.0,1378,41.2,93,cloud_offload,155
1772200048.9711118,300.7,311.1,1373,49.9,96,cloud_offload,150
1772200049.0564137,300.7,311.0,1436,44.9,119,cloud_offload,57
1772200049.0673943,300.7,311.0,1559,42.8,121,cloud_offload,113
1772200049.1103332,300.7,311.0,1378,51.6,130,cloud_offload,89
1772200049.121084,300.6,310.9,1344,46.7,133,cloud_offload,158
1772200049.163866,300.8,311.3,1505,45.5,141,cloud_offload,195
1772200049.185539,300.7,311.1,1440,43.0,148,cloud_offload,185
1772200049.2181609,300.8,311.1,1698,24.8,156,cloud_offload,185
1772200049.229078,300.7,311.1,1688,30.7,161,cloud_offload,121
1772200049.2936435,300.7,311.0,1596,36.9,174,cloud_offload,168
1772200049.3256738,300.6,310.7,1705,31.2,181,cloud_offload,150
1772200049.3685765,300.6,310.7,1457,36.7,193,cloud_offload,75
1772200049.390453,300.5,310.5,1564,38.2,199,cloud_offload,80
1772200049.4014463,300.5,310.6,1411,47.2,201,cloud_offload,94
1772200049.4226851,300.5,310.6,1950,20.3,208,cloud_offload,115
1772200049.4446003,300.6,310.6,1419,39.6,3,cloud_offload,78
1772200049.4551935,300.5,310.6,1499,45.2,8,cloud_offload,112
1772200049.4878762,300.5,310.5,1469,42.9,14,cloud_offload,192
1772200049.498681,300.5,310.5,2633,12.2,17,cloud_offload,172
1772200049.5201468,300.4,310.4,1544,36.3,21,cloud_offload,96
1772200049.5309088,300.5,310.5,1403,47.7,24,cloud_offload,117
1772200049.585245,300.8,310.8,1741,27.1,39,cloud_offload,199
1772200049.6067052,300.7,310.6,1631,32.6,43,cloud_offload,51
1772200049.639141,300.6,310.6,2127,18.7,53,cloud_offload,55
1772200049.6817436,300.6,310.6,1403,50.4,64,cloud_offload,97
1772200049.7029269,300.7,310.8,1772,27.3,69,cloud_offload,141
1772200049.7780125,300.6,310.6,1514,39.5,87,cloud_offload,64
1772200049.7887151,300.7,310.6,1654,34.2,89,cloud_offload,53
1772200049.8205044,300.6,310.5,1470,37.7,98,cloud_offload,135
1772200049.8849547,300.6,310.4,1401,42.6,114,cloud_offload,151
1772200049.8957407,300.6,310.4,2007,19.8,116,cloud_offload,157
1772200049.9498186,300.7,310.5,1567,38.7,129,cloud_offload,63
1772200049.9921932,300.8,310.6,1666,36.2,144,cloud_offload,183
1772200050.035172,300.6,310.4,1446,49.7,155,cloud_offload,111
1772200050.0573266,300.7,310.4,1234,51.7,160,cloud_offload,60
1772200050.1002498,300.8,310.7,1386,42.1,170,cloud_offload,124
1772200050.1547587,300.7,310.6,1439,41.7,184,cloud_offload,99
1772200050.198266,300.7,310.5,1960,21.0,194,cloud_offload,190
1772200050.209043,300.7,310.5,1594,31.0,196,cloud_offload,74
1772200050.2198284,300.7,310.5,1357,52.6,199,cloud_offload,179
1772200050.2307863,300.7,310.5,1445,41.1,201,cloud_offload,160
1772200050.2415903,300.7,310.4,1543,47.3,203,cloud_offload,178
1772200050.2631242,300.7,310.3,1458,40.0,207,cloud_offload,88
1772200050.285033,300.6,310.3,1794,24.4,211,cloud_offload,147
1772200050.3174806,300.6,310.3,1648,30.5,217,cloud_offload,154
1772200050.3395162,300.6,310.2,1622,34.1,3,cloud_offload,156
1772200050.3614926,300.6,310.2,1318,51.0,8,cloud_offload,199
1772200050.3942254,300.6,310.2,1447,45.9,17,cloud_offload,180
1772200050.4050283,300.6,310.1,1485,49.9,19,cloud_offload,185
1772200050.4696407,300.8,310.2,1850,22.8,33,cloud_offload,131
1772200050.480625,300.8,310.3,1494,42.2,35,cloud_offload,135
1772200050.491337,300.8,310.3,1777,30.1,38,cloud_offload,115
1772200050.5131512,300.9,310.4,1536,34.2,45,cloud_offload,96
1772200050.5457642,300.8,310.5,1511,35.8,54,cloud_offload,65
1772200050.5675921,300.8,310.4,1518,36.0,59,cloud_offload,154
1772200050.6000934,300.9,310.4,1561,32.7,67,cloud_offload,165
1772200050.6110168,300.9,310.4,1457,43.8,69,cloud_offload,117
1772200050.6219864,301.0,310.6,1460,53.6,74,cloud_offload,53
1772200050.6543255,300.9,310.5,1565,35.9,81,cloud_offload,108
1772200050.6653135,301.0,310.5,1378,44.4,83,cloud_offload,97
1772200050.7300856,300.7,310.1,1261,56.6,98,cloud_offload,199
1772200050.7625868,300.6,310.0,1511,36.9,105,cloud_offload,173
1772200050.7734382,300.6,310.0,1635,31.0,107,cloud_offload,171
1772200050.8054855,300.5,309.9,1423,47.9,114,cloud_offload,90
1772200050.8269987,300.5,310.0,1406,50.2,119,cloud_offload,78
1772200050.8375995,300.5,309.9,1443,48.3,122,cloud_offload,80
1772200050.8912287,300.5,309.9,1382,46.5,134,cloud_offload,146
1772200050.9230418,300.3,309.7,1582,30.8,144,cloud_offload,88
1772200050.9336727,300.4,309.8,1517,40.3,149,cloud_offload,121
1772200050.9551036,300.4,309.9,1496,31.8,154,cloud_offload,111
1772200050.9984872,300.2,309.8,1401,49.3,163,cloud_offload,67
1772200051.1499398,300.2,310.1,1474,44.0,198,cloud_offload,56
1772200051.1606362,300.2,310.1,1392,47.9,201,cloud_offload,53
1772200051.1713102,300.3,310.2,1429,44.7,203,cloud_offload,59
1772200051.2146983,300.3,310.2,1442,39.5,4,cloud_offload,191
1772200051.2255769,300.2,310.2,1438,51.5,7,cloud_offload,61
1772200051.236449,300.1,310.1,1402,46.6,10,cloud_offload,186
1772200051.2795117,300.1,310.1,1650,31.6,19,cloud_offload,150
1772200051.3440382,300.3,310.3,2158,16.8,32,cloud_offload,71
1772200051.3654103,300.2,310.3,1593,36.1,36,cloud_offload,174
1772200051.397645,300.4,310.5,1402,54.3,44,cloud_offload,80
1772200051.419045,300.4,310.4,1486,46.3,48,cloud_offload,170
1772200051.4298468,300.3,310.3,1345,46.3,50,cloud_offload,178
1772200051.5153663,300.0,309.9,1530,34.5,71,cloud_offload,70
1772200051.5913057,299.8,309.7,1483,39.6,87,cloud_offload,119
1772200051.6019876,299.8,309.7,1457,51.9,89,cloud_offload,124
1772200051.6778193,299.8,309.8,1427,45.2,106,cloud_offload,141
1772200051.6888027,299.9,309.8,1625,41.2,109,cloud_offload,175
1772200051.6995447,299.9,309.8,1477,47.7,112,cloud_offload,101
1772200051.721029,299.9,309.8,1716,28.2,117,cloud_offload,109
1772200051.731903,299.9,309.8,1400,48.7,119,cloud_offload,170
1772200051.7534997,299.8,309.7,1429,42.6,127,cloud_offload,110
1772200051.774677,299.8,309.7,1320,61.7,134,cloud_offload,60
1772200051.7854211,299.8,309.6,1374,51.6,137,cloud_offload,64
1772200051.7964919,299.8,309.6,1598,31.0,139,cloud_offload,194
